Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",0.145,0.157,0.166,0.176,0.173,0.17,0.177,0.197,0.218,0.22,0.221,0.2
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,50.354,51.798,50.092,47.365,46.394,45.65,44.43,42.795,39.652,39.139,39.332,39.409
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",0.161,0.148,0.152,0.16,0.148,0.156,0.157,0.168,0.175,0.18,0.166,0.168
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",0.031,0.03,0.027,0.027,0.029,0.027,0.027,0.027,0.029,0.029,0.026,0.024
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,12.02,11.407,10.75,11.431,11.193,10.026,9.421,10.431,10.961,10.958,11.096,10.946
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",0.222,0.222,0.198,0.206,0.199,0.203,0.235,0.206,0.242,0.245,0.259,0.234
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),36.528,38.624,37.615,34.131,33.326,33.691,33.027,30.21,26.461,26.083,26.21,26.41
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",1.382,1.359,1.343,1.402,1.491,1.538,1.554,1.745,1.777,1.637,1.567,1.618
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,0.008,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006
Estructura porcentual|Total cultura|Gestión pública en actividades culturales,0.005,0.004,0.002,0.003,0.004,0.007,0.003,0.003,0.006,0.005,0.006,0.004
Estructura porcentual|Total cultura|Gestión pública en actividades culturales|Administración federal,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001,0.002,0.002,0.002,0.001
Estructura porcentual|Total cultura|Gestión pública en actividades culturales|Administración estatal,0.004,0.003,0.001,0.002,0.003,0.005,0.002,0.002,0.004,0.004,0.004,0.003
Estructura porcentual|Total cultura|Asociaciones y organizaciones civiles,0.031,0.032,0.03,0.029,0.031,0.029,0.028,0.025,0.022,0.021,0.044,0.042
Estructura porcentual|Total cultura|Producción cultural de los hogares,18.756,17.769,18.641,19.911,20.055,20.618,20.88,21.341,22.952,23.296,23.491,23.837
Variación anual|Total cultura,NA,2.194,6.125,3.787,5.524,1.943,2.703,5.995,2.635,7.992,7.503,2.675
Variación anual|Total cultura|Subtotal de bienes y servicios,NA,3.436,5.004,2.166,5.33,1.222,2.37,5.381,0.533,7.512,7.197,2.214
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos,NA,0.558,9.063,8.598,8.182,2.479,5.628,9.512,6.987,8.573,6.311,1.578
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes,NA,2.399,10.682,12.419,6.557,-1.743,3.341,13.054,7.617,8.559,6.542,4.107
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Artesanías,NA,0.21,10.767,8.714,8.633,3.58,3.988,11.281,8.689,9.889,7.956,3.922
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Aparatos y películas fotográficas,NA,-7.831,2.731,41.589,-13.932,-35.34,4.175,0.023,-24.218,-38.222,-39.222,55.9
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de audio y de video,NA,63.771,16.317,41.963,-22.678,-51.07,-2.047,30.005,-22.8,-50.799,-36.085,88.959
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de transmisión y recepción de señales de radio, televisión y comunicación inalámbrica",NA,-50.147,-17.274,78.457,15.079,-12.866,21.616,86.978,35.249,30.784,0.919,3.676
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Instrumentos musicales,NA,-357.097,201.202,152.123,15.089,17.698,150.463,22.076,6.02,2.401,8.299,4.639
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Libros, periódicos y revistas",NA,2.966,5.377,12.751,34.077,-11.297,-14.031,9.056,-0.472,7.36,-6.219,-11.081
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Ropa artística, típica y otros",NA,4.933,10.98,27.084,16.463,-4.123,-1.116,12.405,8.088,-2.482,9.557,0.891
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios,NA,-0.326,8.265,6.671,9.045,4.673,6.743,7.84,6.675,8.58,6.195,0.311
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Bibliotecas,NA,7.472,6.579,9.423,8.035,2.264,4.808,4.37,4.361,5.87,5.039,6.243
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cantantes, grupos musicales, artistas, escritores y técnicos independientes",NA,-2.71,8.377,8.356,8.698,6.82,4.834,5.842,9.41,10.016,6.598,2.764
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cine,NA,1.01,20.42,8.381,20.137,9.912,8.31,15.523,16.969,6.984,3.282,15.811
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Compañías de teatro, danza y grupos de espectáculos artísticos",NA,4.131,9.449,2.102,11.781,8.225,2.164,3.073,2.65,3.898,5.488,8.839
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Edición de libros, periódicos, revistas y otros materiales",NA,-6.492,1.976,5.147,2.684,-4.167,0.256,3.599,-4.321,3.486,-7.639,-23.604
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Educación artística y cultural,NA,3.798,4.791,6.345,8.263,6.988,10.756,3.192,6.272,4.198,11.638,4.993
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Espectáculos deportivos,NA,-4.644,9.536,2.744,20.918,9.93,10.553,20.181,27.636,2.375,16.716,5.498
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Fotografía,NA,-4.691,5.784,3.724,4.011,-5.731,5.034,6.043,8.151,2.016,14.516,-0.496
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Música, radio y otros servicios",NA,5.948,7.893,4.007,5.744,7.142,11.943,9.947,8.821,5.094,5.581,1.65
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Museos,NA,-20.238,24.247,-0.968,47.575,5.246,-17.132,12.647,18.07,5.316,1.102,-4.856
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Promotores de espectáculos artísticos, deportivos y similares",NA,-5.253,22.5,2.608,24.191,12.219,-4.341,3.427,13.855,12.766,7.815,-0.294
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios creativos (publicidad),NA,-7.73,6.259,4.118,3.745,6.041,16.851,-7.308,17.351,11.753,14.832,-6.377
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de diseño,NA,-2.375,1.759,5.221,10.209,0.656,9.4,10.873,2.168,7.075,0.446,1.837
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",NA,-1.251,-7.369,-14.045,13.245,-12.185,19.608,12.663,3.488,-18.816,-44.356,-25.704
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",NA,-10.477,-0.574,5.512,17.551,2.537,-2.734,24.377,-4.657,5.091,8.237,2.665
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,NA,7.934,14.456,8.765,6.138,6.152,3.223,6.979,0.842,13.675,12.595,-8.355
