Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Edición de libros, periódicos, revistas y otros materiales",0.067,0.068,0.064,0.061,0.059,0.057,0.054,0.053,0.049,0.046,0.041,0.036
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Educación artística y cultural,0.043,0.047,0.045,0.043,0.043,0.045,0.045,0.045,0.044,0.042,0.043,0.044
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Espectáculos deportivos,0.021,0.021,0.021,0.019,0.019,0.02,0.02,0.021,0.023,0.022,0.023,0.025
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Fotografía,0.019,0.019,0.019,0.017,0.017,0.016,0.016,0.016,0.016,0.015,0.016,0.015
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Música, radio y otros servicios",0.03,0.033,0.032,0.031,0.03,0.031,0.032,0.033,0.034,0.033,0.032,0.032
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Museos,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Promotores de espectáculos artísticos, deportivos y similares",0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios creativos (publicidad),0.049,0.048,0.046,0.044,0.042,0.044,0.046,0.042,0.044,0.045,0.047,0.043
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de diseño,0.191,0.195,0.181,0.173,0.175,0.175,0.179,0.187,0.178,0.173,0.165,0.163
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",0.009,0.009,0.008,0.006,0.006,0.006,0.006,0.007,0.006,0.005,0.003,0.002
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,0.124,0.138,0.143,0.141,0.138,0.143,0.14,0.142,0.133,0.136,0.143,0.126
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,1.755,1.908,1.781,1.603,1.516,1.5,1.427,1.385,1.237,1.194,1.189,1.183
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,0.01,0.012,0.012,0.012,0.011,0.011,0.012,0.013,0.013,0.012,0.012,0.011
