Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Música, radio y otros servicios",0.127,0.135,0.16,0.146,0.15,0.145,0.164,0.167,0.178,0.183,0.185,0.161
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Museos,0.658,0.642,0.758,0.692,0.8,0.77,0.771,0.768,0.818,0.848,0.841,0.746
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Promotores de espectáculos artísticos, deportivos y similares",2.998,2.979,3.738,3.374,3.614,3.591,3.637,3.483,3.694,3.92,3.966,3.514
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios creativos (publicidad),0.945,0.901,1.037,0.939,0.949,0.908,1.039,0.929,1.022,1.084,1.184,0.995
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de diseño,1.848,1.882,2.063,1.844,1.96,1.741,1.917,1.891,1.905,1.911,1.898,1.742
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Servicios de información (agencias noticiosas, internet, entre otros)",0.09,0.091,0.096,0.08,0.079,0.07,0.077,0.077,0.073,0.066,0.055,0.045
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Sitios históricos, parques naturales y otros sitios de patrimonio cultural",2.445,2.358,2.532,2.302,2.546,2.313,2.369,2.581,2.469,2.428,2.518,2.267
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Televisión y otros servicios,2.068,2.197,2.671,2.495,2.386,2.116,2.112,1.815,1.788,1.977,2.152,1.53
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos,38.563,35.719,35.443,34.173,34.465,37.793,39.28,39.469,39.678,39.906,39.216,40.135
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes,0.443,0.435,0.526,0.495,0.627,0.553,0.543,0.612,0.643,0.618,0.67,0.588
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos para impresión y fabricación de anuncios,0.248,0.259,0.31,0.298,0.396,0.358,0.358,0.386,0.405,0.379,0.418,0.365
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Bienes|Artículos y accesorios para artes plásticas, escultóricas y dibujo<C1>",0.195,0.176,0.216,0.197,0.231,0.196,0.185,0.225,0.238,0.239,0.252,0.223
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios,38.12,35.284,34.917,33.678,33.838,37.239,38.737,38.857,39.035,39.288,38.546,39.547
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de artículos (discos, instrumentos musicales, proyectores, producción audiovisual entre otros)<C2>",0.013,0.012,0.015,0.014,0.013,0.013,0.014,0.014,0.015,0.016,0.016,0.015
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Alquiler de sitios (teatros, auditorios, estadios, entre otros)",0.003,0.003,0.004,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004,0.003
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,12.624,11.937,14.993,15.066,16.084,14.768,16.414,17.323,19.003,20.246,21.129,18.885
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",0.179,0.179,0.194,0.181,0.182,0.173,0.194,0.178,0.195,0.202,0.218,0.186
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),25.091,22.943,21.539,19.788,25.906,24.193,22.362,21.101,21.769,21.94,23.26,23.783
"Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",0.154,0.151,-1.896,-1.44,-8.416,-1.975,-0.317,0.177,-2.01,-3.179,-6.14,-3.378
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,0.05,0.053,0.062,0.06,0.06,0.058,0.06,0.055,0.054,0.054,0.055,0.048
Estructura porcentual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,0.005,0.005,0.006,0.006,0.006,0.005,0.006,0.005,0.005,0.005,0.005,0.005
Estructura porcentual|Total cultura|Gestión pública en actividades culturales,6.719,10.449,7.767,8.784,7.687,10.175,7.323,6.265,6.086,5.211,3.04,3.562
Estructura porcentual|Total cultura|Gestión pública en actividades culturales|Administración federal,5.239,8.442,6.912,8.015,6.843,9.327,6.435,5.223,5.106,3.788,0.566,0.563
