Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Comercio de productos culturales,NA,-8.445,5.686,3.849,-4.496,-5.581,-1.395,5.367,0.884,2.007,4.864,-0.069
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de apoyo a la edición, diseño y publicidad",NA,-2.255,-2.73,2.715,-0.921,2.03,3.295,-3.88,10.716,4.038,7.53,-6.75
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios de medios de comunicación (internet),NA,7.108,0.006,3.951,16.179,4.851,2.496,12.976,14.628,8.765,5.724,4.351
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios para el registro derechos de autor (composiciones musicales, obras musicales, entre otros)",NA,-4.619,1.103,4.372,2.369,3.303,4.4,9.564,2.549,-2.232,1.75,3.909
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Sitios de recreación,NA,-1.509,1.179,4.982,-2.388,3.846,-1.489,-0.863,1.349,0.351,-2.456,-4.448
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios conexos|Servicios|Servicios auxiliares para la edificación,NA,-5.564,0.917,1.795,1.715,2.397,-1.414,-6.155,-3.886,-4.501,2.359,3.93
Variación anual|Total cultura|Gestión pública en actividades culturales,NA,-1.054,2.496,6.088,0.607,-5.66,-4.385,5.725,3.443,-2.49,6.366,-7.348
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración federal,NA,-1.832,3.717,6.674,0.41,-7.261,-10.62,6.721,4.927,-2.83,9.544,-11.362
Variación anual|Total cultura|Gestión pública en actividades culturales|Administración estatal,NA,0.397,0.268,4.981,0.986,-2.607,6.942,4.213,1.135,-1.941,1.286,-0.408
Variación anual|Total cultura|Asociaciones y organizaciones civiles,NA,1.801,-4.123,-0.202,7.085,-3.831,1.003,-3.856,-5.554,-0.868,57.068,-0.417
Variación anual|Total cultura|Producción cultural de los hogares,NA,-7.695,5.175,5.039,2.265,0.441,0.116,2.84,5.105,2.908,5.173,-0.779
