Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Talabartería y marroquinería,0.852,0.797,0.856,0.859,0.868,0.864,0.869,0.86,0.853,0.838,0.759,0.768
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Alimentos y dulces típicos,2.978,2.912,3.063,3.171,3.463,3.623,3.646,3.716,3.897,4.038,4.073,4.18
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Gestión pública en artesanías,0.038,0.043,0.039,0.047,0.044,0.047,0.062,0.06,0.046,0.044,0.047,0.035
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Artesanías|Comercio de artesanías,4.271,4.056,4.257,4.355,4.476,4.535,4.514,4.762,4.964,5.14,5.175,5.293
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos,8.248,7.941,7.798,7.701,7.764,7.714,8.005,8.007,8.168,8.204,8.156,8.112
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Arquitectónico,1.314,1.184,1.163,1.2,1.275,1.267,1.308,1.359,1.097,1.137,1.066,0.962
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gráfico,0.365,0.322,0.305,0.278,0.288,0.279,0.291,0.268,0.28,0.261,0.27,0.26
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Informático,3.486,3.511,3.426,3.346,3.365,3.323,3.484,3.564,3.745,3.749,3.602,3.763
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Interiores,0.057,0.052,0.049,0.049,0.05,0.051,0.052,0.049,0.049,0.045,0.046,0.046
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Modas,0.039,0.037,0.037,0.036,0.038,0.038,0.039,0.037,0.038,0.035,0.036,0.036
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Industrial,0.285,0.276,0.271,0.275,0.276,0.261,0.268,0.263,0.272,0.246,0.228,0.237
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Publicidad,1.96,1.806,1.802,1.774,1.715,1.79,1.904,1.741,1.958,2.018,2.148,2.01
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Propiedad intelectual en diseño,0.538,0.517,0.496,0.501,0.499,0.51,0.537,0.589,0.579,0.57,0.564,0.612
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Gestión pública en servicios creativos,0.203,0.233,0.244,0.24,0.253,0.192,0.119,0.134,0.146,0.14,0.193,0.184
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Diseño y servicios creativos|Comercio en servicios creativos,0.002,0.003,0.003,0.002,0.005,0.003,0.003,0.004,0.004,0.002,0.002,0.003
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural,1.809,1.86,1.736,1.826,1.945,1.802,1.847,1.868,1.924,1.848,1.909,1.713
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Material,0.116,0.124,0.124,0.128,0.133,0.116,0.132,0.132,0.14,0.145,0.162,0.15
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Natural,0.194,0.188,0.177,0.178,0.189,0.187,0.179,0.192,0.185,0.177,0.185,0.186
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Bibliotecas,0.023,0.024,0.024,0.024,0.024,0.025,0.025,0.025,0.025,0.024,0.024,0.025
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Museos,0.072,0.068,0.07,0.07,0.076,0.079,0.075,0.076,0.08,0.081,0.078,0.077
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Gestión pública en patrimonio,1.398,1.451,1.337,1.42,1.518,1.391,1.431,1.438,1.489,1.416,1.456,1.272
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Patrimonio material y natural|Comercio en patrimonio,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas,3.074,3.196,3.18,3.331,3.388,3.493,3.643,3.667,3.711,3.644,3.692,3.73
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Pública,1.46,1.528,1.503,1.61,1.65,1.695,1.771,1.784,1.824,1.8,1.802,1.815
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Formación Privada,0.96,0.975,0.985,0.993,1.002,1.049,1.092,1.073,1.097,1.092,1.123,1.173
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Pública,0.576,0.615,0.614,0.654,0.663,0.673,0.701,0.731,0.712,0.675,0.692,0.666
Estructura porcentual|Total cultura|Subtotal de áreas generales y específicas|Formación y difusión cultural en instituciones educativas|Difusión Privada,0.077,0.078,0.077,0.075,0.074,0.076,0.08,0.079,0.078,0.077,0.075,0.075
Estructura porcentual|Total cultura|Producción cultural de los hogares,10.574,9.958,10.529,11.124,11.094,11.373,11.538,11.788,12.665,12.993,13.253,13.489
