Descriptores,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018<P>,2019<P>
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes,NA,-7.645,3.722,3.66,0.63,-2.511,-0.118,4.685,0.635,1.924,1.377,0.211
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Artesanías,NA,-4.963,6.734,0.125,5.32,-1.382,-0.752,5.463,2.895,2.506,4.028,-0.662
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Aparatos y películas fotográficas,NA,-24.751,17.162,3.24,-11.623,-20.094,4.626,-4.302,-23.005,-15.393,-14.756,17.591
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de audio y de video,NA,-17.196,-3.791,31.751,-21.39,-6.992,8.398,1.784,-10.645,-5.371,-5.815,19.4
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Equipo de transmisión y recepción de señales de radio, televisión y comunicación inalámbrica",NA,-30.294,-17.43,-12.674,10.636,3.251,7.9,54.124,17.98,1.325,-1.308,4.179
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Instrumentos musicales,NA,4.44,-0.81,7.449,-0.38,-4.671,3.644,3.664,0.435,2.433,3.754,-1.001
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Libros, periódicos y revistas",NA,-7.934,-2.05,-4.586,3.864,-4.432,-6.069,-0.955,-3.087,6.218,-9.901,-13.797
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Bienes|Ropa artística, típica y otros",NA,-2.925,5.58,5.074,8.553,-7.323,-2.199,5.39,0,2.356,1.99,-4.555
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios,NA,-3.088,2.197,2.294,2.411,1.092,0.33,2.681,2.474,3.487,2.894,-5.806
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Bibliotecas,NA,-0.676,-0.355,3.897,0.793,2.457,2.771,-1.829,1.897,1.076,-0.417,0.479
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cantantes, grupos musicales, artistas, escritores y técnicos independientes",NA,-0.677,1.944,2.024,4.564,0.716,1.043,-0.899,2.581,2.548,-0.015,4.945
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Cine,NA,-3.547,3.655,6.461,9.861,8.7,3.892,7.477,11.823,6.578,1.728,3.724
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Compañías de teatro, danza y grupos de espectáculos artísticos",NA,0.903,0.898,0.891,1.178,1.224,0.23,-0.03,0.972,1.071,1.333,0.963
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Edición de libros, periódicos, revistas y otros materiales",NA,-11.844,-1.508,4.387,1.927,-2.928,-1.733,3.138,-3.459,-3.78,-7.197,-12.142
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Educación artística y cultural,NA,-0.29,1.446,2.635,3.175,2.945,2.567,0.036,2.598,2.772,4.765,2.381
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Espectáculos deportivos,NA,-5.106,1.483,-4.646,1.551,1.531,2.424,6.42,9.585,1.998,5.571,4.652
Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Fotografía,NA,-6.855,2.647,0.521,-0.261,-3.685,3.088,1.588,4.711,0.571,13.01,-0.851
"Variación anual|Total cultura|Subtotal de bienes y servicios|Bienes y servicios característicos|Servicios|Música, radio y otros servicios",NA,-0.043,5.846,4.179,1.685,5.828,6.131,4.577,5.778,-1.014,0.721,-2.971
